Model,Metric,Query,Rank,Video,Score
MultiQA,dot,Learn English with Jonas Brothers song dialogue,4,y6mK4ugKCac,0.5153
MultiQA,dot,Learn English with Jonas Brothers song dialogue,5,g82BjCFBH-8,0.5146
MultiQA,dot,Learn English with Lady Gaga song vocabulary,1,3GCmsMI5iAY,0.7366
MultiQA,dot,Learn English with Lady Gaga song vocabulary,2,VAAOTyfO-Oo,0.7258
MultiQA,dot,Learn English with Lady Gaga song vocabulary,3,A_zhjxLLA08,0.6124
MultiQA,dot,Learn English with Lady Gaga song vocabulary,4,soZc03vH_qQ,0.5925
MultiQA,dot,Learn English with Lady Gaga song vocabulary,5,aTYNX1pjwwk,0.5869
MultiQA,dot,Learn English with Bob Marley song expressions,1,soZc03vH_qQ,0.5714
MultiQA,dot,Learn English with Bob Marley song expressions,2,gj9SQk-rlkQ,0.5452
MultiQA,dot,Learn English with Bob Marley song expressions,3,u53Seni_i8U,0.5219
MultiQA,dot,Learn English with Bob Marley song expressions,4,HKomCO56swg,0.5207
MultiQA,dot,Learn English with Bob Marley song expressions,5,g82BjCFBH-8,0.5173
MultiQA,dot,Understand fast English without subtitles,1,lhugwz26kUc,0.6255
MultiQA,dot,Understand fast English without subtitles,2,OyNA4FA47do,0.6094
MultiQA,dot,Understand fast English without subtitles,3,ufCndfbsfpw,0.5938
MultiQA,dot,Understand fast English without subtitles,4,tdn81jlykww,0.5838
MultiQA,dot,Understand fast English without subtitles,5,KEWge76EHpA,0.5743
MultiQA,dot,How to understand movies without subtitles,1,lhugwz26kUc,0.6498
MultiQA,dot,How to understand movies without subtitles,2,T-FXi4Buqps,0.5714
MultiQA,dot,How to understand movies without subtitles,3,s3p2EoAzhtE,0.542
MultiQA,dot,How to understand movies without subtitles,4,iuQsu4HOlrA,0.4814
MultiQA,dot,How to understand movies without subtitles,5,YR1n_jid024,0.4813
MultiQA,dot,How to learn English with Netflix shows,1,xsUEm_faz_w,0.697
MultiQA,dot,How to learn English with Netflix shows,2,urxzhnYYPm8,0.6726
MultiQA,dot,How to learn English with Netflix shows,3,uW-I9SFuU1A,0.6637
MultiQA,dot,How to learn English with Netflix shows,4,RQuL3lsuarQ,0.6373
MultiQA,dot,How to learn English with Netflix shows,5,SkViUbosnD4,0.6313
MultiQA,dot,How to improve English listening with TV series,1,xR7qcezLcXI,0.7031
MultiQA,dot,How to improve English listening with TV series,2,K7n_D9FbD2k,0.6527
MultiQA,dot,How to improve English listening with TV series,3,5i8s5XMzEoA,0.6418
MultiQA,dot,How to improve English listening with TV series,4,lhugwz26kUc,0.6414
MultiQA,dot,How to improve English listening with TV series,5,xV-GT84xzE8,0.6316
MultiQA,dot,How to learn English with movie scenes,1,fRseMUZ2NOM,0.7134
MultiQA,dot,How to learn English with movie scenes,2,Xmgohhgb3pA,0.6963
MultiQA,dot,How to learn English with movie scenes,3,pKoH9GkEKxQ,0.6765
MultiQA,dot,How to learn English with movie scenes,4,tdn81jlykww,0.6717
MultiQA,dot,How to learn English with movie scenes,5,Cd2pxyKaKUM,0.6628
MultiQA,dot,How to understand fast native English speech,1,KEWge76EHpA,0.698
MultiQA,dot,How to understand fast native English speech,2,LPA52CoT44w,0.6781
MultiQA,dot,How to understand fast native English speech,3,F23Bm4FrwJI,0.6541
MultiQA,dot,How to understand fast native English speech,4,FZXyYuiyq2I,0.6459
MultiQA,dot,How to understand fast native English speech,5,xV-GT84xzE8,0.6364
MultiQA,dot,How to learn English with TV show dialogue,1,xR7qcezLcXI,0.6811
MultiQA,dot,How to learn English with TV show dialogue,2,OyNA4FA47do,0.672
MultiQA,dot,How to learn English with TV show dialogue,3,RQuL3lsuarQ,0.6677
MultiQA,dot,How to learn English with TV show dialogue,4,Dp1I_iFRRVA,0.6633
MultiQA,dot,How to learn English with TV show dialogue,5,xV-GT84xzE8,0.6596
MultiQA,dot,How to practice English listening with movies,1,Xmgohhgb3pA,0.674
MultiQA,dot,How to practice English listening with movies,2,pKoH9GkEKxQ,0.6344
MultiQA,dot,How to practice English listening with movies,3,fRseMUZ2NOM,0.6326
MultiQA,dot,How to practice English listening with movies,4,Cd2pxyKaKUM,0.6173
MultiQA,dot,How to practice English listening with movies,5,OyNA4FA47do,0.6116
MultiQA,dot,How to learn real English expressions from movies,1,edvu5y-phhY,0.7011
MultiQA,dot,How to learn real English expressions from movies,2,fRseMUZ2NOM,0.6634
MultiQA,dot,How to learn real English expressions from movies,3,lhugwz26kUc,0.6626
MultiQA,dot,How to learn real English expressions from movies,4,pKoH9GkEKxQ,0.6432
MultiQA,dot,How to learn real English expressions from movies,5,Xmgohhgb3pA,0.6342
MultiQA,dot,How to understand jokes in English TV shows,1,RQuL3lsuarQ,0.5264
MultiQA,dot,How to understand jokes in English TV shows,2,67E6Dl6LaW4,0.5254
MultiQA,dot,How to understand jokes in English TV shows,3,5fBrINGT0Dg,0.5252
MultiQA,dot,How to understand jokes in English TV shows,4,3W2gRl5UIDY,0.5239
MultiQA,dot,How to understand jokes in English TV shows,5,xV-GT84xzE8,0.5215
MultiQA,dot,Real English expressions used by native speakers,1,srFHh4UiO7U,0.4713
MultiQA,dot,Real English expressions used by native speakers,2,GdD065F54ko,0.4547
MultiQA,dot,Real English expressions used by native speakers,3,72okAeSn5Tc,0.4422
MultiQA,dot,Real English expressions used by native speakers,4,2pkNRVuJ_70,0.4358
MultiQA,dot,Real English expressions used by native speakers,5,a79pawTkIx8,0.4324
MultiQA,dot,Common phrases used in American TV series,1,T-FXi4Buqps,0.4558
MultiQA,dot,Common phrases used in American TV series,2,72okAeSn5Tc,0.4225
MultiQA,dot,Common phrases used in American TV series,3,CKTPXv9XCeA,0.4217
MultiQA,dot,Common phrases used in American TV series,4,a79pawTkIx8,0.4207
MultiQA,dot,Common phrases used in American TV series,5,MbTOCvm2-OE,0.3984
MultiQA,dot,English slang used in movie dialogues,1,edvu5y-phhY,0.4354
MultiQA,dot,English slang used in movie dialogues,2,pOWZp3X_1aU,0.4329
MultiQA,dot,English slang used in movie dialogues,3,Rs_wuc9J4Wo,0.4255
MultiQA,dot,English slang used in movie dialogues,4,OCp43nUf0yQ,0.4231
MultiQA,dot,English slang used in movie dialogues,5,3W2gRl5UIDY,0.4227
MultiQA,dot,Daily English expressions used by natives,1,a79pawTkIx8,0.5119
MultiQA,dot,Daily English expressions used by natives,2,LPA52CoT44w,0.4244
MultiQA,dot,Daily English expressions used by natives,3,xV-GT84xzE8,0.4175
MultiQA,dot,Daily English expressions used by natives,4,KEWge76EHpA,0.4048
MultiQA,dot,Daily English expressions used by natives,5,wc3rY_2YQkM,0.4029
MultiQA,dot,Natural English pronunciation in movies,1,Nb7KuhBVCH8,0.5261
MultiQA,dot,Natural English pronunciation in movies,2,NKLyCK0zySA,0.5243
MultiQA,dot,Natural English pronunciation in movies,3,edvu5y-phhY,0.4942
MultiQA,dot,Natural English pronunciation in movies,4,3W2gRl5UIDY,0.4931
MultiQA,dot,Natural English pronunciation in movies,5,fRseMUZ2NOM,0.4843
MultiQA,dot,Connected speech examples in movie dialogue,1,Vcum4dzafOE,0.4836
MultiQA,dot,Connected speech examples in movie dialogue,2,ufCndfbsfpw,0.4426
MultiQA,dot,Connected speech examples in movie dialogue,3,19iestleXXc,0.4372
MultiQA,dot,Connected speech examples in movie dialogue,4,Xmgohhgb3pA,0.4206
MultiQA,dot,Connected speech examples in movie dialogue,5,T-FXi4Buqps,0.4205
MultiQA,dot,Reduced speech in native English conversation,1,L5EW4uRl_ps,0.5767
MultiQA,dot,Reduced speech in native English conversation,2,OCp43nUf0yQ,0.532
MultiQA,dot,Reduced speech in native English conversation,3,oGjowST6d20,0.5301
MultiQA,dot,Reduced speech in native English conversation,4,L2ylZyu0j7g,0.5281
MultiQA,dot,Reduced speech in native English conversation,5,KEWge76EHpA,0.5012
MultiQA,dot,Shadowing technique with TV series dialogue,1,r1WUFIK-96M,0.3884
MultiQA,dot,Shadowing technique with TV series dialogue,2,1puk6bREVMI,0.3767
MultiQA,dot,Shadowing technique with TV series dialogue,3,r3K7sfk7dmY,0.3657
MultiQA,dot,Shadowing technique with TV series dialogue,4,fO4hWM0qi9A,0.3604
MultiQA,dot,Shadowing technique with TV series dialogue,5,JteHl9PQEIU,0.3504
MultiQA,dot,English listening practice with TV show scenes,1,xR7qcezLcXI,0.5746
MultiQA,dot,English listening practice with TV show scenes,2,RQuL3lsuarQ,0.5603
MultiQA,dot,English listening practice with TV show scenes,3,FZoeUNG_x4I,0.5534
MultiQA,dot,English listening practice with TV show scenes,4,Xmgohhgb3pA,0.5502
MultiQA,dot,English listening practice with TV show scenes,5,K7n_D9FbD2k,0.5333
MultiQA,dot,English pronunciation practice with movie dialogue,1,Xmgohhgb3pA,0.5724
MultiQA,dot,English pronunciation practice with movie dialogue,2,NKLyCK0zySA,0.5514
MultiQA,dot,English pronunciation practice with movie dialogue,3,edvu5y-phhY,0.5316
MultiQA,dot,English pronunciation practice with movie dialogue,4,LPA52CoT44w,0.5212
MultiQA,dot,English pronunciation practice with movie dialogue,5,fRseMUZ2NOM,0.5207
MultiQA,dot,Best TV series to learn English fast,1,JteHl9PQEIU,0.6144
MultiQA,dot,Best TV series to learn English fast,2,7Ck3q5GaF5M,0.6097
MultiQA,dot,Best TV series to learn English fast,3,4rX4sH8PMFc,0.5965
MultiQA,dot,Best TV series to learn English fast,4,5i8s5XMzEoA,0.5953
MultiQA,dot,Best TV series to learn English fast,5,RQuL3lsuarQ,0.5913
MultiQA,dot,Best movies to learn English listening,1,V1mhdFpsYFA,0.6906
MultiQA,dot,Best movies to learn English listening,2,dcCn9a8TC_I,0.5975
MultiQA,dot,Best movies to learn English listening,3,xQI0Kqu7x4o,0.5911
MultiQA,dot,Best movies to learn English listening,4,Cd2pxyKaKUM,0.5854
MultiQA,dot,Best movies to learn English listening,5,edvu5y-phhY,0.5851
MultiQA,dot,How to train your ear with English movies,1,pKoH9GkEKxQ,0.5988
MultiQA,dot,How to train your ear with English movies,2,Xmgohhgb3pA,0.5974
MultiQA,dot,How to train your ear with English movies,3,xQI0Kqu7x4o,0.5907
MultiQA,dot,How to train your ear with English movies,4,QaP6nhNyHb0,0.5873
MultiQA,dot,How to train your ear with English movies,5,67E6Dl6LaW4,0.5832
MultiQA,dot,How to improve speaking using TV shows,1,xR7qcezLcXI,0.5592
MultiQA,dot,How to improve speaking using TV shows,2,lhugwz26kUc,0.5375
MultiQA,dot,How to improve speaking using TV shows,3,T-FXi4Buqps,0.5308
MultiQA,dot,How to improve speaking using TV shows,4,KEWge76EHpA,0.527
MultiQA,dot,How to improve speaking using TV shows,5,L2ylZyu0j7g,0.5214
MultiQA,dot,How to learn vocabulary from movie scenes,1,edvu5y-phhY,0.6074
MultiQA,dot,How to learn vocabulary from movie scenes,2,fRseMUZ2NOM,0.5958
MultiQA,dot,How to learn vocabulary from movie scenes,3,Cd2pxyKaKUM,0.5954
MultiQA,dot,How to learn vocabulary from movie scenes,4,3xCQrnTYmzY,0.5942
MultiQA,dot,How to learn vocabulary from movie scenes,5,Ql17ws1pmiQ,0.5867
MultiQA,dot,How to sound like a native English speaker,1,srFHh4UiO7U,0.5988
MultiQA,dot,How to sound like a native English speaker,2,KEWge76EHpA,0.5945
MultiQA,dot,How to sound like a native English speaker,3,LPA52CoT44w,0.5894
MultiQA,dot,How to sound like a native English speaker,4,xV-GT84xzE8,0.5812
MultiQA,dot,How to sound like a native English speaker,5,atySD7QuIqI,0.5774
MultiQA,dot,English conversation practice with movie clips,1,Xmgohhgb3pA,0.6003
MultiQA,dot,English conversation practice with movie clips,2,fRseMUZ2NOM,0.547
MultiQA,dot,English conversation practice with movie clips,3,WU0W0S5ILHY,0.5393
MultiQA,dot,English conversation practice with movie clips,4,pKoH9GkEKxQ,0.5376
MultiQA,dot,English conversation practice with movie clips,5,Cd2pxyKaKUM,0.5295
MultiQA,dot,Advanced English listening with TV series,1,K7n_D9FbD2k,0.6126
MultiQA,dot,Advanced English listening with TV series,2,FZoeUNG_x4I,0.6067
MultiQA,dot,Advanced English listening with TV series,3,RQuL3lsuarQ,0.6018
MultiQA,dot,Advanced English listening with TV series,4,xR7qcezLcXI,0.5949
MultiQA,dot,Advanced English listening with TV series,5,uW-I9SFuU1A,0.5912
MultiQA,dot,Real life English conversation from movies,1,67E6Dl6LaW4,0.5663
MultiQA,dot,Real life English conversation from movies,2,V1mhdFpsYFA,0.5657
MultiQA,dot,Real life English conversation from movies,3,Xmgohhgb3pA,0.5635
MultiQA,dot,Real life English conversation from movies,4,edvu5y-phhY,0.549
MultiQA,dot,Real life English conversation from movies,5,OCp43nUf0yQ,0.5482
MultiQA,dot,English fluency practice with TV series scenes,1,JteHl9PQEIU,0.6025
MultiQA,dot,English fluency practice with TV series scenes,2,RQuL3lsuarQ,0.5888
MultiQA,dot,English fluency practice with TV series scenes,3,7Ck3q5GaF5M,0.5833
MultiQA,dot,English fluency practice with TV series scenes,4,lhugwz26kUc,0.5676
MultiQA,dot,English fluency practice with TV series scenes,5,tdn81jlykww,0.5603
MultiQA,euclidean,Learn English with The Devil Wears Prada scene,1,aRbaIHNttv4,0.7677
MultiQA,euclidean,Learn English with The Devil Wears Prada scene,2,OuTtIzGhUDY,0.9784
MultiQA,euclidean,Learn English with The Devil Wears Prada scene,3,fRseMUZ2NOM,0.9977
MultiQA,euclidean,Learn English with The Devil Wears Prada scene,4,QaP6nhNyHb0,1.0002
MultiQA,euclidean,Learn English with The Devil Wears Prada scene,5,67E6Dl6LaW4,1.0109
MultiQA,euclidean,Learn English with SpongeBob SquarePants dialogue,1,JxWEAP0aAJQ,0.5539
MultiQA,euclidean,Learn English with SpongeBob SquarePants dialogue,2,NDhPifXoBYI,0.7492
MultiQA,euclidean,Learn English with SpongeBob SquarePants dialogue,3,fRseMUZ2NOM,0.8798
MultiQA,euclidean,Learn English with SpongeBob SquarePants dialogue,4,8cjTEJseLUk,0.8803
MultiQA,euclidean,Learn English with SpongeBob SquarePants dialogue,5,2MlWEVKMD_M,0.881
MultiQA,euclidean,Learn English with The Simpsons episode conversation,1,apI6j_LQYAA,0.9151
MultiQA,euclidean,Learn English with The Simpsons episode conversation,2,8cjTEJseLUk,0.9169
MultiQA,euclidean,Learn English with The Simpsons episode conversation,3,RQuL3lsuarQ,0.9292
MultiQA,euclidean,Learn English with The Simpsons episode conversation,4,QCWoDO07TRM,0.9466
MultiQA,euclidean,Learn English with The Simpsons episode conversation,5,xR7qcezLcXI,0.9497
MultiQA,euclidean,Learn English with Peaky Blinders speaking style,1,2li3fhbUnXI,0.7768
MultiQA,euclidean,Learn English with Peaky Blinders speaking style,2,uW-I9SFuU1A,0.8798
MultiQA,euclidean,Learn English with Peaky Blinders speaking style,3,aRbaIHNttv4,0.9302
MultiQA,euclidean,Learn English with Peaky Blinders speaking style,4,OyNA4FA47do,0.9388
MultiQA,euclidean,Learn English with Peaky Blinders speaking style,5,urxzhnYYPm8,0.9403
MultiQA,euclidean,Learn English with Jennifer Aniston interview,1,dsN6FiF9ncI,0.8125
MultiQA,euclidean,Learn English with Jennifer Aniston interview,2,381NyVSorHo,0.8151
MultiQA,euclidean,Learn English with Jennifer Aniston interview,3,67b2RzwCqsI,0.8877
MultiQA,euclidean,Learn English with Jennifer Aniston interview,4,xpt3bJEjc-A,0.9354
MultiQA,euclidean,Learn English with Jennifer Aniston interview,5,ET0tZNFcpmk,0.9823
MultiQA,euclidean,Learn English with Zootopia movie dialogue,1,67E6Dl6LaW4,0.8705
MultiQA,euclidean,Learn English with Zootopia movie dialogue,2,xZIh2so3-AU,0.8708
MultiQA,euclidean,Learn English with Zootopia movie dialogue,3,fRseMUZ2NOM,0.9057
MultiQA,euclidean,Learn English with Zootopia movie dialogue,4,QaP6nhNyHb0,0.9058
MultiQA,euclidean,Learn English with Zootopia movie dialogue,5,cj0_XhE_qxE,0.9096
MultiQA,euclidean,Learn English with The Lion King movie scene,1,HgB2UHli0fU,0.7474
MultiQA,euclidean,Learn English with The Lion King movie scene,2,IIhWbZk2B3o,0.8328
MultiQA,euclidean,Learn English with The Lion King movie scene,3,Ql17ws1pmiQ,0.891
MultiQA,euclidean,Learn English with The Lion King movie scene,4,fRseMUZ2NOM,0.9053
MultiQA,euclidean,Learn English with The Lion King movie scene,5,3xCQrnTYmzY,0.9162
MultiQA,euclidean,Learn English with Pirates of the Caribbean dialogue,1,ICVQ6wfZr3c,0.6774
MultiQA,euclidean,Learn English with Pirates of the Caribbean dialogue,2,UUAENx1NANg,0.6871
MultiQA,euclidean,Learn English with Pirates of the Caribbean dialogue,3,iuQsu4HOlrA,0.7237
MultiQA,euclidean,Learn English with Pirates of the Caribbean dialogue,4,8cjTEJseLUk,0.9739
MultiQA,euclidean,Learn English with Pirates of the Caribbean dialogue,5,wqOlUOkiFbs,0.9819
MultiQA,euclidean,Learn English with Beauty and the Beast conversation,1,aTYNX1pjwwk,0.6488
MultiQA,euclidean,Learn English with Beauty and the Beast conversation,2,1jdjbt8W3es,0.7988
MultiQA,euclidean,Learn English with Beauty and the Beast conversation,3,Ql17ws1pmiQ,0.8718
MultiQA,euclidean,Learn English with Beauty and the Beast conversation,4,fRseMUZ2NOM,0.9015
MultiQA,euclidean,Learn English with Beauty and the Beast conversation,5,4Pu-xXFfkro,0.9301
MultiQA,euclidean,Learn English with Frozen movie scene,1,PL7niJMDu5w,0.889
MultiQA,euclidean,Learn English with Frozen movie scene,2,RjNka8csfYU,0.9336
MultiQA,euclidean,Learn English with Frozen movie scene,3,fRseMUZ2NOM,0.937
MultiQA,euclidean,Learn English with Frozen movie scene,4,67E6Dl6LaW4,0.951
MultiQA,euclidean,Learn English with Frozen movie scene,5,tdn81jlykww,0.9645
MultiQA,euclidean,Learn English with Toy Story movie dialogue,1,67E6Dl6LaW4,0.8306
MultiQA,euclidean,Learn English with Toy Story movie dialogue,2,IYsurU_B4Qo,0.8369
MultiQA,euclidean,Learn English with Toy Story movie dialogue,3,3W2gRl5UIDY,0.86
MultiQA,euclidean,Learn English with Toy Story movie dialogue,4,fRseMUZ2NOM,0.8643
MultiQA,euclidean,Learn English with Toy Story movie dialogue,5,edvu5y-phhY,0.8683
MultiQA,euclidean,Learn English with Finding Nemo conversation,1,TswCNV6meYM,0.8647
MultiQA,euclidean,Learn English with Finding Nemo conversation,2,Xr2px4Zmdtg,0.9147
MultiQA,euclidean,Learn English with Finding Nemo conversation,3,2li3fhbUnXI,0.9398
MultiQA,euclidean,Learn English with Finding Nemo conversation,4,RlcSm5jf89o,0.9492
MultiQA,euclidean,Learn English with Finding Nemo conversation,5,xR7qcezLcXI,0.962
MultiQA,euclidean,Learn English with Aladdin movie dialogue,1,3xCQrnTYmzY,0.9032
MultiQA,euclidean,Learn English with Aladdin movie dialogue,2,cj0_XhE_qxE,0.9039
MultiQA,euclidean,Learn English with Aladdin movie dialogue,3,67E6Dl6LaW4,0.9051
MultiQA,euclidean,Learn English with Aladdin movie dialogue,4,OyNA4FA47do,0.9129
MultiQA,euclidean,Learn English with Aladdin movie dialogue,5,fRseMUZ2NOM,0.9156
MultiQA,euclidean,Learn English with Maleficent movie scene,1,fRseMUZ2NOM,0.8662
MultiQA,euclidean,Learn English with Maleficent movie scene,2,YR1n_jid024,0.8781
MultiQA,euclidean,Learn English with Maleficent movie scene,3,Xmgohhgb3pA,0.8883
MultiQA,euclidean,Learn English with Maleficent movie scene,4,tdn81jlykww,0.8896
MultiQA,euclidean,Learn English with Maleficent movie scene,5,edvu5y-phhY,0.8919
MultiQA,euclidean,Learn English with Ice Age movie conversation,1,RjNka8csfYU,0.7819
MultiQA,euclidean,Learn English with Ice Age movie conversation,2,edvu5y-phhY,0.9186
MultiQA,euclidean,Learn English with Ice Age movie conversation,3,pKoH9GkEKxQ,0.9201
MultiQA,euclidean,Learn English with Ice Age movie conversation,4,OyNA4FA47do,0.9207
MultiQA,euclidean,Learn English with Ice Age movie conversation,5,PL7niJMDu5w,0.9316
MultiQA,euclidean,Learn English with Monsters Inc movie dialogue,1,_kafLt9bNyU,0.8221
MultiQA,euclidean,Learn English with Monsters Inc movie dialogue,2,fRseMUZ2NOM,0.8579
MultiQA,euclidean,Learn English with Monsters Inc movie dialogue,3,67E6Dl6LaW4,0.8895
MultiQA,euclidean,Learn English with Monsters Inc movie dialogue,4,k9MTueetF38,0.8909
MultiQA,euclidean,Learn English with Monsters Inc movie dialogue,5,QaP6nhNyHb0,0.8929
MultiQA,euclidean,Learn English with Shrek movie expressions,1,esG_czN6sOc,0.8079
MultiQA,euclidean,Learn English with Shrek movie expressions,2,Sev_UnaqWmM,0.8597
MultiQA,euclidean,Learn English with Shrek movie expressions,3,Ns9o3Ixysqo,0.8879
MultiQA,euclidean,Learn English with Shrek movie expressions,4,pKoH9GkEKxQ,0.947
MultiQA,euclidean,Learn English with Shrek movie expressions,5,0zbPeoZzcPg,0.9556
MultiQA,euclidean,Learn English with Disney movie conversations,1,3xCQrnTYmzY,0.693
MultiQA,euclidean,Learn English with Disney movie conversations,2,cj0_XhE_qxE,0.6945
MultiQA,euclidean,Learn English with Disney movie conversations,3,SkViUbosnD4,0.7092
MultiQA,euclidean,Learn English with Disney movie conversations,4,YDTw1qL0wDw,0.7151
MultiQA,euclidean,Learn English with Disney movie conversations,5,67E6Dl6LaW4,0.7329
MultiQA,euclidean,Learn English with How I Met Your Mother dialogue,1,HLBxx-rejmE,0.8216
MultiQA,euclidean,Learn English with How I Met Your Mother dialogue,2,KEWge76EHpA,0.9711
MultiQA,euclidean,Learn English with How I Met Your Mother dialogue,3,on4SqK6EKTo,0.9854
MultiQA,euclidean,Learn English with How I Met Your Mother dialogue,4,RjQJRRU8ZFU,1.0017
MultiQA,euclidean,Learn English with How I Met Your Mother dialogue,5,xV-GT84xzE8,1.0071
MultiQA,euclidean,Learn English with Friends TV series conversation,1,HLBxx-rejmE,0.817
MultiQA,euclidean,Learn English with Friends TV series conversation,2,xR7qcezLcXI,0.8554
MultiQA,euclidean,Learn English with Friends TV series conversation,3,FZoeUNG_x4I,0.8795
MultiQA,euclidean,Learn English with Friends TV series conversation,4,Dp1I_iFRRVA,0.8907
MultiQA,euclidean,Learn English with Friends TV series conversation,5,QaP6nhNyHb0,0.8915
MultiQA,euclidean,Learn English with rap songs pronunciation,1,soZc03vH_qQ,0.7658
MultiQA,euclidean,Learn English with rap songs pronunciation,2,gj9SQk-rlkQ,0.8417
MultiQA,euclidean,Learn English with rap songs pronunciation,3,u53Seni_i8U,0.8977
MultiQA,euclidean,Learn English with rap songs pronunciation,4,ys0SYYPLVOg,0.9059
MultiQA,euclidean,Learn English with rap songs pronunciation,5,VAAOTyfO-Oo,0.9192
MultiQA,euclidean,Learn English with Eminem lyrics pronunciation,1,soZc03vH_qQ,0.7187
MultiQA,euclidean,Learn English with Eminem lyrics pronunciation,2,gj9SQk-rlkQ,0.7585
MultiQA,euclidean,Learn English with Eminem lyrics pronunciation,3,HBVX1D1SerE,0.8566
MultiQA,euclidean,Learn English with Eminem lyrics pronunciation,4,CflETAu1f4I,0.8599
MultiQA,euclidean,Learn English with Eminem lyrics pronunciation,5,u53Seni_i8U,0.9101
MultiQA,euclidean,Learn English with Queen song vocabulary,1,E7mbFm3NAp0,0.8794
MultiQA,euclidean,Learn English with Queen song vocabulary,2,A_zhjxLLA08,0.9067
MultiQA,euclidean,Learn English with Queen song vocabulary,3,soZc03vH_qQ,0.9067
MultiQA,euclidean,Learn English with Queen song vocabulary,4,VAAOTyfO-Oo,0.911
MultiQA,euclidean,Learn English with Queen song vocabulary,5,ys0SYYPLVOg,0.92
MultiQA,euclidean,Learn English with Ariana Grande song dialogue,1,CYkM3zOmjUE,0.6945
MultiQA,euclidean,Learn English with Ariana Grande song dialogue,2,VAAOTyfO-Oo,0.8177
MultiQA,euclidean,Learn English with Ariana Grande song dialogue,3,A_zhjxLLA08,0.8965
MultiQA,euclidean,Learn English with Ariana Grande song dialogue,4,y6mK4ugKCac,0.9074
MultiQA,euclidean,Learn English with Ariana Grande song dialogue,5,ys0SYYPLVOg,0.9157
MultiQA,euclidean,Learn English with Taylor Swift song expressions,1,bUpTiOgMJu4,0.8609
MultiQA,euclidean,Learn English with Taylor Swift song expressions,2,ys0SYYPLVOg,0.9059
MultiQA,euclidean,Learn English with Taylor Swift song expressions,3,VAAOTyfO-Oo,0.9167
MultiQA,euclidean,Learn English with Taylor Swift song expressions,4,BrWkotDAvfg,0.9181
MultiQA,euclidean,Learn English with Taylor Swift song expressions,5,soZc03vH_qQ,0.9281
MultiQA,euclidean,Learn English with Billie Eilish song pronunciation,1,2EhiOgkklY0,0.7357
MultiQA,euclidean,Learn English with Billie Eilish song pronunciation,2,soZc03vH_qQ,0.9414
MultiQA,euclidean,Learn English with Billie Eilish song pronunciation,3,gj9SQk-rlkQ,0.9666
MultiQA,euclidean,Learn English with Billie Eilish song pronunciation,4,DiBxjkkGb5o,0.9972
MultiQA,euclidean,Learn English with Billie Eilish song pronunciation,5,u53Seni_i8U,0.999
MultiQA,euclidean,Learn English with Michael Jackson song lyrics,1,gj9SQk-rlkQ,0.9329
MultiQA,euclidean,Learn English with Michael Jackson song lyrics,2,soZc03vH_qQ,0.9341
MultiQA,euclidean,Learn English with Michael Jackson song lyrics,3,fwrD70WeSzs,0.9429
MultiQA,euclidean,Learn English with Michael Jackson song lyrics,4,2EhiOgkklY0,0.9488
MultiQA,euclidean,Learn English with Michael Jackson song lyrics,5,DiBxjkkGb5o,0.9613
MultiQA,euclidean,Learn English with Jonas Brothers song dialogue,1,u53Seni_i8U,0.9598
MultiQA,euclidean,Learn English with Jonas Brothers song dialogue,2,lEuqXNfn90Y,0.9619
MultiQA,euclidean,Learn English with Jonas Brothers song dialogue,3,ufCndfbsfpw,0.9747
MultiQA,euclidean,Learn English with Jonas Brothers song dialogue,4,y6mK4ugKCac,0.9846
MultiQA,euclidean,Learn English with Jonas Brothers song dialogue,5,g82BjCFBH-8,0.9853
MultiQA,euclidean,Learn English with Lady Gaga song vocabulary,1,3GCmsMI5iAY,0.7258
MultiQA,euclidean,Learn English with Lady Gaga song vocabulary,2,VAAOTyfO-Oo,0.7406
MultiQA,euclidean,Learn English with Lady Gaga song vocabulary,3,A_zhjxLLA08,0.8804
MultiQA,euclidean,Learn English with Lady Gaga song vocabulary,4,soZc03vH_qQ,0.9028
MultiQA,euclidean,Learn English with Lady Gaga song vocabulary,5,aTYNX1pjwwk,0.909
MultiQA,euclidean,Learn English with Bob Marley song expressions,1,soZc03vH_qQ,0.9258
MultiQA,euclidean,Learn English with Bob Marley song expressions,2,gj9SQk-rlkQ,0.9537
MultiQA,euclidean,Learn English with Bob Marley song expressions,3,u53Seni_i8U,0.9779
MultiQA,euclidean,Learn English with Bob Marley song expressions,4,HKomCO56swg,0.9791
MultiQA,euclidean,Learn English with Bob Marley song expressions,5,g82BjCFBH-8,0.9826
MultiQA,euclidean,Understand fast English without subtitles,1,lhugwz26kUc,0.8655
MultiQA,euclidean,Understand fast English without subtitles,2,OyNA4FA47do,0.8839
MultiQA,euclidean,Understand fast English without subtitles,3,ufCndfbsfpw,0.9014
MultiQA,euclidean,Understand fast English without subtitles,4,tdn81jlykww,0.9124
MultiQA,euclidean,Understand fast English without subtitles,5,KEWge76EHpA,0.9227
MultiQA,euclidean,How to understand movies without subtitles,1,lhugwz26kUc,0.8369
MultiQA,euclidean,How to understand movies without subtitles,2,T-FXi4Buqps,0.9259
MultiQA,euclidean,How to understand movies without subtitles,3,s3p2EoAzhtE,0.957
MultiQA,euclidean,How to understand movies without subtitles,4,iuQsu4HOlrA,1.0185
MultiQA,euclidean,How to understand movies without subtitles,5,YR1n_jid024,1.0186
MultiQA,euclidean,How to learn English with Netflix shows,1,xsUEm_faz_w,0.7785
