Model,Metric,Query,Rank,Video,Score
MPNet,dot,What is Java multithreading,3,nhnAx79gxCM,0.38509467244148254
MPNet,dot,What is Java multithreading,4,Coyy79wRz_s,0.3817902207374573
MPNet,dot,What is Java multithreading,5,YOhrIov7PZA,0.36357563734054565
MPNet,dot,What are Java anonymous classes,1,P_iOnmdww8E,0.717444896697998
MPNet,dot,What are Java anonymous classes,2,ZD7CB6wKg8A,0.42057156562805176
MPNet,dot,What are Java anonymous classes,3,oKZnHNM9Ew4,0.4044475555419922
MPNet,dot,What are Java anonymous classes,4,LN45TyPWAAg,0.3935273587703705
MPNet,dot,What are Java anonymous classes,5,v5p_SUfi710,0.3848903179168701
MPNet,dot,How to write files in Java,1,Pg0aoSbrqOE,0.7979253530502319
MPNet,dot,How to write files in Java,2,A6sA9KItwpY,0.451343834400177
MPNet,dot,How to write files in Java,3,Hzg3kCHJcxI,0.4398055374622345
MPNet,dot,How to write files in Java,4,eIlcl-mt3tg,0.4271780550479889
MPNet,dot,How to write files in Java,5,DYbi93vuSaU,0.3697635531425476
MPNet,dot,What is Java ArrayList,1,wsTSREgCE5E,0.633392333984375
MPNet,dot,What is Java ArrayList,2,9dr2mHYYoug,0.5713286399841309
MPNet,dot,What is Java ArrayList,3,30MKAcoffIo,0.5298786163330078
MPNet,dot,What is Java ArrayList,4,Qf3Nczxm2AY,0.5012682676315308
MPNet,dot,What is Java ArrayList,5,nhIB2S6NiFA,0.47620177268981934
MPNet,dot,What are Java getters and setters,1,OjrR_C_UPjc,0.7125400304794312
MPNet,dot,What are Java getters and setters,2,KQVCAnh6Afk,0.6259300708770752
MPNet,dot,What are Java getters and setters,3,8FmE_-QXg3Y,0.6237432956695557
MPNet,dot,What are Java getters and setters,4,DYbi93vuSaU,0.5377747416496277
MPNet,dot,What are Java getters and setters,5,Z70AwnYYJOc,0.5094294548034668
MPNet,dot,What is method overriding in Java,1,hx_DRanBRRM,0.6837190389633179
MPNet,dot,What is method overriding in Java,2,nhnAx79gxCM,0.638399600982666
MPNet,dot,What is method overriding in Java,3,LN45TyPWAAg,0.5269966125488281
MPNet,dot,What is method overriding in Java,4,v5p_SUfi710,0.5114281177520752
MPNet,dot,What is method overriding in Java,5,P_iOnmdww8E,0.478077232837677
MPNet,dot,What are constructors in Java,1,ZD7CB6wKg8A,0.6187393665313721
MPNet,dot,What are constructors in Java,2,LN45TyPWAAg,0.5179505348205566
MPNet,dot,What are constructors in Java,3,oKZnHNM9Ew4,0.5062117576599121
MPNet,dot,What are constructors in Java,4,DYbi93vuSaU,0.4951179325580597
MPNet,dot,What are constructors in Java,5,nRJWltqX4UY,0.4666116535663605
MPNet,dot,What is object oriented programming in Java,1,DYbi93vuSaU,0.6793103218078613
MPNet,dot,What is object oriented programming in Java,2,LN45TyPWAAg,0.5218046307563782
MPNet,dot,What is object oriented programming in Java,3,1XE-_s4ZBT8,0.5071351528167725
MPNet,dot,What is object oriented programming in Java,4,q2SGW2VgwAM,0.4963468313217163
MPNet,dot,What is object oriented programming in Java,5,ZD7CB6wKg8A,0.4948047995567322
MPNet,dot,What are 2D arrays in Java,1,Qf3Nczxm2AY,0.7420620918273926
MPNet,dot,What are 2D arrays in Java,2,Vh4krbTnTAA,0.6130726337432861
MPNet,dot,What are 2D arrays in Java,3,9dr2mHYYoug,0.5855448842048645
MPNet,dot,What are 2D arrays in Java,4,wsTSREgCE5E,0.5139797925949097
MPNet,dot,What are 2D arrays in Java,5,nhIB2S6NiFA,0.49719491600990295
MPNet,dot,What is Python programming,1,8KCuHHeC_M0,0.6717220544815063
MPNet,dot,What is Python programming,2,XKHEtdqhLK8,0.6264642477035522
MPNet,dot,What is Python programming,3,1XE-_s4ZBT8,0.5304073095321655
MPNet,dot,What is Python programming,4,q2SGW2VgwAM,0.5241087079048157
MPNet,dot,What is Python programming,5,vg7Hwd9TANY,0.5199528336524963
MPNet,dot,What are Python projects for beginners,1,XKHEtdqhLK8,0.6315533518791199
MPNet,dot,What are Python projects for beginners,2,8KCuHHeC_M0,0.5925962328910828
MPNet,dot,What are Python projects for beginners,3,1XE-_s4ZBT8,0.44598275423049927
MPNet,dot,What are Python projects for beginners,4,JVQNywo4AbU,0.4384695291519165
MPNet,dot,What are Python projects for beginners,5,q2SGW2VgwAM,0.4338061809539795
MPNet,dot,How to build a weather app in Python,1,Q4377DH5Jso,0.8236221075057983
MPNet,dot,How to build a weather app in Python,2,VaDUGPMjzOM,0.5545294284820557
MPNet,dot,How to build a weather app in Python,3,8KCuHHeC_M0,0.48732656240463257
MPNet,dot,How to build a weather app in Python,4,l7IMBy4_nhA,0.43942564725875854
MPNet,dot,How to build a weather app in Python,5,Uvqmv3PGiXM,0.43753618001937866
MPNet,dot,What is React JS,1,CgkZ7MvWUAA,0.6892480850219727
MPNet,dot,What is React JS,2,L-1sP3Ljhsg,0.48500722646713257
MPNet,dot,What is React JS,3,Y62mbztjmus,0.47346383333206177
MPNet,dot,What is React JS,4,nbAaUpNDhRY,0.46112677454948425
MPNet,dot,What is React JS,5,9wiWzu_tRB0,0.4599522352218628
MPNet,dot,What is async await in JavaScript,1,Coyy79wRz_s,0.6948105692863464
MPNet,dot,What is async await in JavaScript,2,9j1dZwFEJ-c,0.6180458068847656
MPNet,dot,What is async await in JavaScript,3,NOzi4wBHn0o,0.5970656871795654
MPNet,dot,What is async await in JavaScript,4,HFaxylC7bUc,0.3772020936012268
MPNet,dot,What is async await in JavaScript,5,nbAaUpNDhRY,0.28846538066864014
MPNet,euclidean,What are NumPy data types,1,fPopFeqw5sk,0.7110649300429619
MPNet,euclidean,What are NumPy data types,2,81i_uSX9Vic,0.9529876832977342
MPNet,euclidean,What are NumPy data types,3,6WaBryk4fkE,1.1183150214105357
MPNet,euclidean,What are NumPy data types,4,OUnnuKHbmbU,1.1575514529036683
MPNet,euclidean,What are NumPy data types,5,gOMW_n2-2Mw,1.1585295319210462
MPNet,euclidean,What are important NumPy functions,1,81i_uSX9Vic,0.8691707185464121
MPNet,euclidean,What are important NumPy functions,2,fPopFeqw5sk,0.959186418368312
MPNet,euclidean,What are important NumPy functions,3,89cGQjB5R4M,1.1066190146372141
MPNet,euclidean,What are important NumPy functions,4,IljPHDyBRog,1.1068690826138392
MPNet,euclidean,What are important NumPy functions,5,6WaBryk4fkE,1.1109910280327124
MPNet,euclidean,What are Python iterators,1,k0D3MQwLn7A,0.8824149994314585
MPNet,euclidean,What are Python iterators,2,ZBlxaXMN_hU,1.036247434661166
MPNet,euclidean,What are Python iterators,3,gOMW_n2-2Mw,1.0468741034463893
MPNet,euclidean,What are Python iterators,4,IljPHDyBRog,1.083394202659217
MPNet,euclidean,What are Python iterators,5,89cGQjB5R4M,1.0968124814053382
MPNet,euclidean,What are Python generators,1,ZBlxaXMN_hU,0.9595142436476071
MPNet,euclidean,What are Python generators,2,8KCuHHeC_M0,1.0820486980996933
MPNet,euclidean,What are Python generators,3,piJc18hcH0Y,1.088943220818457
MPNet,euclidean,What are Python generators,4,q2SGW2VgwAM,1.091683472237805
MPNet,euclidean,What are Python generators,5,TPUdUkFHD5I,1.0960300316374891
MPNet,euclidean,What is Matplotlib in Python,1,c9vhHUGdav0,0.9638625807780274
MPNet,euclidean,What is Matplotlib in Python,2,hunq_UOdmoo,0.9909955790259414
MPNet,euclidean,What is Matplotlib in Python,3,8KCuHHeC_M0,1.1034016327670955
MPNet,euclidean,What is Matplotlib in Python,4,fPopFeqw5sk,1.1409182409791379
MPNet,euclidean,What is Matplotlib in Python,5,XKHEtdqhLK8,1.160855174208503
MPNet,euclidean,How to customize Matplotlib plots,1,hunq_UOdmoo,0.8328000426384393
MPNet,euclidean,How to customize Matplotlib plots,2,c9vhHUGdav0,0.986796715554404
MPNet,euclidean,How to customize Matplotlib plots,3,uGmMsGOcBB0,1.197951399336931
MPNet,euclidean,How to customize Matplotlib plots,4,LI8KQ3pjQug,1.2006201102790368
MPNet,euclidean,How to customize Matplotlib plots,5,Uvqmv3PGiXM,1.2024611393174107
MPNet,euclidean,What is a Pandas DataFrame,1,OUnnuKHbmbU,0.8885900722796879
MPNet,euclidean,What is a Pandas DataFrame,2,fPopFeqw5sk,1.1439423543885874
MPNet,euclidean,What is a Pandas DataFrame,3,gOMW_n2-2Mw,1.1930739902260825
MPNet,euclidean,What is a Pandas DataFrame,4,89cGQjB5R4M,1.2142827100098508
MPNet,euclidean,What is a Pandas DataFrame,5,vg7Hwd9TANY,1.224018791541938
MPNet,euclidean,What is NumPy slicing,1,6WaBryk4fkE,0.6884760660184319
MPNet,euclidean,What is NumPy slicing,2,81i_uSX9Vic,0.9382753836567315
MPNet,euclidean,What is NumPy slicing,3,wGlnsJFnGAI,0.9602081167480391
MPNet,euclidean,What is NumPy slicing,4,fPopFeqw5sk,0.9780134796019937
MPNet,euclidean,What is NumPy slicing,5,IljPHDyBRog,1.1719769683866266
MPNet,euclidean,How to convert decimal to hexadecimal,1,mjiHc965UME,0.7316994951760252
MPNet,euclidean,How to convert decimal to hexadecimal,2,aMME_rYkoOU,0.7532525371187905
MPNet,euclidean,How to convert decimal to hexadecimal,3,tg5Wv9Ba1lI,1.0839258289697986
MPNet,euclidean,How to convert decimal to hexadecimal,4,J6qXny_UAK4,1.113151876940228
MPNet,euclidean,How to convert decimal to hexadecimal,5,fy5QsDJmctQ,1.1338187630865568
MPNet,euclidean,What is the binary number system,1,tg5Wv9Ba1lI,0.8535112280349165
MPNet,euclidean,What is the binary number system,2,J6qXny_UAK4,0.9460937672951906
MPNet,euclidean,What is the binary number system,3,Gt2yBZAhsGM,1.046963209508009
MPNet,euclidean,What is the binary number system,4,mjiHc965UME,1.1025380579862825
MPNet,euclidean,What is the binary number system,5,aMME_rYkoOU,1.1153524523502834
MPNet,euclidean,What are arrays in C programming,1,6Hk2aE_SRzY,0.6651566743155662
MPNet,euclidean,What are arrays in C programming,2,y4siEcxgOpM,0.756434834400061
MPNet,euclidean,What are arrays in C programming,3,Vh4krbTnTAA,0.7927073338400588
MPNet,euclidean,What are arrays in C programming,4,87SH2Cn0s9A,0.8815129649520393
MPNet,euclidean,What are arrays in C programming,5,aIQk1O08zpg,0.915606483867508
MPNet,euclidean,What is dynamic memory allocation in C,1,fc19HhHKtrA,0.8518157167805642
MPNet,euclidean,What is dynamic memory allocation in C,2,rUXjvybSPWc,0.8768236642862063
MPNet,euclidean,What is dynamic memory allocation in C,3,aIQk1O08zpg,1.011609458660822
MPNet,euclidean,What is dynamic memory allocation in C,4,DplxIq0mc_Y,1.0171836590148289
MPNet,euclidean,What is dynamic memory allocation in C,5,6Hk2aE_SRzY,1.0211670754955446
MPNet,euclidean,How to read files in C,1,eIlcl-mt3tg,0.7246651926482747
MPNet,euclidean,How to read files in C,2,Hzg3kCHJcxI,0.7791527018147908
MPNet,euclidean,How to read files in C,3,87SH2Cn0s9A,1.0615437407978292
MPNet,euclidean,How to read files in C,4,6Hk2aE_SRzY,1.065879992205515
MPNet,euclidean,How to read files in C,5,y4siEcxgOpM,1.0925716109088652
MPNet,euclidean,What are for loops in C,1,zdAggA1q0eo,0.7545407807497606
MPNet,euclidean,What are for loops in C,2,b4DPj0XAfSg,0.8505094629721156
MPNet,euclidean,What are for loops in C,3,6Hk2aE_SRzY,0.9059711628988275
MPNet,euclidean,What are for loops in C,4,y4siEcxgOpM,0.9125252411971444
MPNet,euclidean,What are for loops in C,5,N1twTeNMdOE,0.9402179022677718
MPNet,euclidean,What are function prototypes in C,1,NEj2H7SoTzQ,0.777211130174182
MPNet,euclidean,What are function prototypes in C,2,6Hk2aE_SRzY,1.0732305355814502
MPNet,euclidean,What are function prototypes in C,3,aIQk1O08zpg,1.0840598456442652
MPNet,euclidean,What are function prototypes in C,4,87SH2Cn0s9A,1.08427276239724
MPNet,euclidean,What are function prototypes in C,5,Z5smVeUVNFU,1.0890953747523135
MPNet,euclidean,What is a switch statement in C,1,NtlSzRWhaOc,0.6338031572586234
MPNet,euclidean,What is a switch statement in C,2,Bx9b12FCF5o,0.897262765859419
MPNet,euclidean,What is a switch statement in C,3,N1twTeNMdOE,0.9080935326701429
MPNet,euclidean,What is a switch statement in C,4,aIQk1O08zpg,0.9100570260740719
MPNet,euclidean,What is a switch statement in C,5,6Hk2aE_SRzY,0.9744317778548549
MPNet,euclidean,What is Java multithreading,1,taI7G6U29L8,0.9027683130374394
MPNet,euclidean,What is Java multithreading,2,QEF62Fm81h4,1.0572429654053657
MPNet,euclidean,What is Java multithreading,3,nhnAx79gxCM,1.1089683880683856
MPNet,euclidean,What is Java multithreading,4,Coyy79wRz_s,1.1119441014154927
MPNet,euclidean,What is Java multithreading,5,YOhrIov7PZA,1.1282060243919407
MPNet,euclidean,What are Java anonymous classes,1,P_iOnmdww8E,0.7517381633430595
MPNet,euclidean,What are Java anonymous classes,2,ZD7CB6wKg8A,1.0765023367367204
MPNet,euclidean,What are Java anonymous classes,3,oKZnHNM9Ew4,1.0913774263516165
MPNet,euclidean,What are Java anonymous classes,4,LN45TyPWAAg,1.101337848144392
MPNet,euclidean,What are Java anonymous classes,5,v5p_SUfi710,1.1091524235413013
MPNet,euclidean,How to write files in Java,1,Pg0aoSbrqOE,0.6357272771745561
MPNet,euclidean,How to write files in Java,2,A6sA9KItwpY,1.047526861255332
MPNet,euclidean,How to write files in Java,3,Hzg3kCHJcxI,1.0584841845480508
MPNet,euclidean,How to write files in Java,4,eIlcl-mt3tg,1.0703475898217805
MPNet,euclidean,How to write files in Java,5,DYbi93vuSaU,1.1227077717630858
MPNet,euclidean,What is Java ArrayList,1,wsTSREgCE5E,0.8562799626553906
MPNet,euclidean,What is Java ArrayList,2,9dr2mHYYoug,0.9259278669966272
MPNet,euclidean,What is Java ArrayList,3,30MKAcoffIo,0.9696609461335219
MPNet,euclidean,What is Java ArrayList,4,Qf3Nczxm2AY,0.9987309953935722
MPNet,euclidean,What is Java ArrayList,5,nhIB2S6NiFA,1.0235216364778614
MPNet,euclidean,What are Java getters and setters,1,OjrR_C_UPjc,0.758234691576965
MPNet,euclidean,What are Java getters and setters,2,KQVCAnh6Afk,0.8649508521102477
MPNet,euclidean,What are Java getters and setters,3,8FmE_-QXg3Y,0.8674755211565022
MPNet,euclidean,What are Java getters and setters,4,DYbi93vuSaU,0.9614835493100246
MPNet,euclidean,What are Java getters and setters,5,Z70AwnYYJOc,0.9905256772460334
MPNet,euclidean,What is method overriding in Java,1,hx_DRanBRRM,0.7953376350111928
MPNet,euclidean,What is method overriding in Java,2,nhnAx79gxCM,0.8504120091897465
MPNet,euclidean,What is method overriding in Java,3,LN45TyPWAAg,0.9726287955769599
MPNet,euclidean,What is method overriding in Java,4,v5p_SUfi710,0.988505872649758
MPNet,euclidean,What is method overriding in Java,5,P_iOnmdww8E,1.0216876439919034
MPNet,euclidean,What are constructors in Java,1,ZD7CB6wKg8A,0.8732247893454391
MPNet,euclidean,What are constructors in Java,2,LN45TyPWAAg,0.9818854100279748
MPNet,euclidean,What are constructors in Java,3,oKZnHNM9Ew4,0.9937687621825839
MPNet,euclidean,What are constructors in Java,4,DYbi93vuSaU,1.0048701594950982
MPNet,euclidean,What are constructors in Java,5,nRJWltqX4UY,1.0328488664149242
MPNet,euclidean,What is object oriented programming in Java,1,DYbi93vuSaU,0.8008618985095921
MPNet,euclidean,What is object oriented programming in Java,2,LN45TyPWAAg,0.9779522678970992
MPNet,euclidean,What is object oriented programming in Java,3,1XE-_s4ZBT8,0.992839222793798
MPNet,euclidean,What is object oriented programming in Java,4,q2SGW2VgwAM,1.0036464562414098
MPNet,euclidean,What is object oriented programming in Java,5,ZD7CB6wKg8A,1.0051819913255722
MPNet,euclidean,What are 2D arrays in Java,1,Qf3Nczxm2AY,0.7182449090227867
MPNet,euclidean,What are 2D arrays in Java,2,Vh4krbTnTAA,0.8796904133774422
MPNet,euclidean,What are 2D arrays in Java,3,9dr2mHYYoug,0.910445076990034
MPNet,euclidean,What are 2D arrays in Java,4,wsTSREgCE5E,0.9859211070024382
MPNet,euclidean,What are 2D arrays in Java,5,nhIB2S6NiFA,1.0028012735668803
MPNet,euclidean,What is Python programming,1,8KCuHHeC_M0,0.8102815862513154
MPNet,euclidean,What is Python programming,2,XKHEtdqhLK8,0.8643328919807527
MPNet,euclidean,What is Python programming,3,1XE-_s4ZBT8,0.9691158146704167
MPNet,euclidean,What is Python programming,4,q2SGW2VgwAM,0.9755935995522724
MPNet,euclidean,What is Python programming,5,vg7Hwd9TANY,0.9798440003269169
MPNet,euclidean,What are Python projects for beginners,1,XKHEtdqhLK8,0.8584248276408912
MPNet,euclidean,What are Python projects for beginners,2,8KCuHHeC_M0,0.9026669372569891
MPNet,euclidean,What are Python projects for beginners,3,1XE-_s4ZBT8,1.0526323032168732
MPNet,euclidean,What are Python projects for beginners,4,JVQNywo4AbU,1.0597457845937939
MPNet,euclidean,What are Python projects for beginners,5,q2SGW2VgwAM,1.064137072894826
MPNet,euclidean,How to build a weather app in Python,1,Q4377DH5Jso,0.5939323905637774
MPNet,euclidean,How to build a weather app in Python,2,VaDUGPMjzOM,0.943897030668772
MPNet,euclidean,How to build a weather app in Python,3,8KCuHHeC_M0,1.012594168712241
MPNet,euclidean,How to build a weather app in Python,4,l7IMBy4_nhA,1.0588431988964182
MPNet,euclidean,How to build a weather app in Python,5,Uvqmv3PGiXM,1.0606262582861505
MPNet,euclidean,What is React JS,1,CgkZ7MvWUAA,0.7883554328892962
MPNet,euclidean,What is React JS,2,L-1sP3Ljhsg,1.0148821571192286
MPNet,euclidean,What is React JS,3,Y62mbztjmus,1.0261932805863316
MPNet,euclidean,What is React JS,4,nbAaUpNDhRY,1.038145669036536
MPNet,euclidean,What is React JS,5,9wiWzu_tRB0,1.0392764615553567
MPNet,euclidean,What is async await in JavaScript,1,Coyy79wRz_s,0.7812671773346749
MPNet,euclidean,What is async await in JavaScript,2,9j1dZwFEJ-c,0.8740187798069365
MPNet,euclidean,What is async await in JavaScript,3,NOzi4wBHn0o,0.8977017046811342
MPNet,euclidean,What is async await in JavaScript,4,HFaxylC7bUc,1.116062608106928
MPNet,euclidean,What is async await in JavaScript,5,nbAaUpNDhRY,1.1929246460379508
MPNet,cityblock,What are NumPy data types,1,fPopFeqw5sk,15.726477401541743
MPNet,cityblock,What are NumPy data types,2,81i_uSX9Vic,21.127558947980347
MPNet,cityblock,What are NumPy data types,3,6WaBryk4fkE,24.436523165590998
MPNet,cityblock,What are NumPy data types,4,gOMW_n2-2Mw,25.48182415068146
MPNet,cityblock,What are NumPy data types,5,OUnnuKHbmbU,25.535826735210023
MPNet,cityblock,What are important NumPy functions,1,81i_uSX9Vic,18.81106820444232
MPNet,cityblock,What are important NumPy functions,2,fPopFeqw5sk,20.89862217989331
MPNet,cityblock,What are important NumPy functions,3,IljPHDyBRog,24.0047283487079
MPNet,cityblock,What are important NumPy functions,4,89cGQjB5R4M,24.248641645177727
MPNet,cityblock,What are important NumPy functions,5,6WaBryk4fkE,24.39248578261264
MPNet,cityblock,What are Python iterators,1,k0D3MQwLn7A,19.2431327608939
MPNet,cityblock,What are Python iterators,2,ZBlxaXMN_hU,22.681001760359834
MPNet,cityblock,What are Python iterators,3,gOMW_n2-2Mw,23.05064721986473
MPNet,cityblock,What are Python iterators,4,IljPHDyBRog,23.87001451282802
MPNet,cityblock,What are Python iterators,5,89cGQjB5R4M,23.97956369062925
MPNet,cityblock,What are Python generators,1,ZBlxaXMN_hU,20.82903307829055
MPNet,cityblock,What are Python generators,2,8KCuHHeC_M0,23.21737545683841
MPNet,cityblock,What are Python generators,3,q2SGW2VgwAM,23.43115395307423
MPNet,cityblock,What are Python generators,4,TPUdUkFHD5I,23.65769449806517
MPNet,cityblock,What are Python generators,5,piJc18hcH0Y,23.82500475494676
MPNet,cityblock,What is Matplotlib in Python,1,c9vhHUGdav0,20.753863888659126
MPNet,cityblock,What is Matplotlib in Python,2,hunq_UOdmoo,21.21522008601484
MPNet,cityblock,What is Matplotlib in Python,3,8KCuHHeC_M0,23.644703430162522
MPNet,cityblock,What is Matplotlib in Python,4,XKHEtdqhLK8,24.93835193785337
MPNet,cityblock,What is Matplotlib in Python,5,fPopFeqw5sk,24.999479051704398
MPNet,cityblock,How to customize Matplotlib plots,1,hunq_UOdmoo,18.11708640531762
MPNet,cityblock,How to customize Matplotlib plots,2,c9vhHUGdav0,21.367082410060988
MPNet,cityblock,How to customize Matplotlib plots,3,LI8KQ3pjQug,26.272456865809744
MPNet,cityblock,How to customize Matplotlib plots,4,Uvqmv3PGiXM,26.388533280672135
MPNet,cityblock,How to customize Matplotlib plots,5,uGmMsGOcBB0,26.489418652244836
MPNet,cityblock,What is a Pandas DataFrame,1,OUnnuKHbmbU,19.40460567208055
MPNet,cityblock,What is a Pandas DataFrame,2,fPopFeqw5sk,25.484780585000095
MPNet,cityblock,What is a Pandas DataFrame,3,gOMW_n2-2Mw,26.062655355713176
MPNet,cityblock,What is a Pandas DataFrame,4,vg7Hwd9TANY,26.407487324538266
MPNet,cityblock,What is a Pandas DataFrame,5,89cGQjB5R4M,26.725059193902155
MPNet,cityblock,What is NumPy slicing,1,6WaBryk4fkE,14.939246077166885
MPNet,cityblock,What is NumPy slicing,2,81i_uSX9Vic,20.18222064468715
MPNet,cityblock,What is NumPy slicing,3,wGlnsJFnGAI,21.077783245308467
MPNet,cityblock,What is NumPy slicing,4,fPopFeqw5sk,21.345119373979045
MPNet,cityblock,What is NumPy slicing,5,IljPHDyBRog,25.829907095828403
MPNet,cityblock,How to convert decimal to hexadecimal,1,mjiHc965UME,16.035102707825587
MPNet,cityblock,How to convert decimal to hexadecimal,2,aMME_rYkoOU,16.752306630951864
MPNet,cityblock,How to convert decimal to hexadecimal,3,tg5Wv9Ba1lI,23.663258734794226
MPNet,cityblock,How to convert decimal to hexadecimal,4,J6qXny_UAK4,24.47454835777458
MPNet,cityblock,How to convert decimal to hexadecimal,5,fy5QsDJmctQ,25.072270218914014
MPNet,cityblock,What is the binary number system,1,tg5Wv9Ba1lI,18.300364057233537
MPNet,cityblock,What is the binary number system,2,J6qXny_UAK4,20.464840202631564
MPNet,cityblock,What is the binary number system,3,Gt2yBZAhsGM,22.860414893017776
MPNet,cityblock,What is the binary number system,4,mjiHc965UME,23.672384116188056
MPNet,cityblock,What is the binary number system,5,fPopFeqw5sk,24.01502081180817
MPNet,cityblock,What are arrays in C programming,1,6Hk2aE_SRzY,14.748115041044088
MPNet,cityblock,What are arrays in C programming,2,y4siEcxgOpM,16.68602736980131
MPNet,cityblock,What are arrays in C programming,3,Vh4krbTnTAA,17.40856675394417
MPNet,cityblock,What are arrays in C programming,4,87SH2Cn0s9A,18.99663721997817
MPNet,cityblock,What are arrays in C programming,5,aIQk1O08zpg,19.639511256036997
MPNet,cityblock,What is dynamic memory allocation in C,1,fc19HhHKtrA,18.523172738496143
MPNet,cityblock,What is dynamic memory allocation in C,2,rUXjvybSPWc,19.419647889525535
MPNet,cityblock,What is dynamic memory allocation in C,3,6Hk2aE_SRzY,21.912652339261328
MPNet,cityblock,What is dynamic memory allocation in C,4,DplxIq0mc_Y,22.199197964119335
MPNet,cityblock,What is dynamic memory allocation in C,5,aIQk1O08zpg,22.20543640791267
MPNet,cityblock,How to read files in C,1,eIlcl-mt3tg,16.087307877120864
MPNet,cityblock,How to read files in C,2,Hzg3kCHJcxI,17.205569310559994
MPNet,cityblock,How to read files in C,3,87SH2Cn0s9A,23.01987843477552
MPNet,cityblock,How to read files in C,4,6Hk2aE_SRzY,23.789487938593467
MPNet,cityblock,How to read files in C,5,y4siEcxgOpM,23.7982788995932
MPNet,cityblock,What are for loops in C,1,zdAggA1q0eo,16.285228584223077
MPNet,cityblock,What are for loops in C,2,b4DPj0XAfSg,18.431965426632686
MPNet,cityblock,What are for loops in C,3,y4siEcxgOpM,19.94934995082089
MPNet,cityblock,What are for loops in C,4,6Hk2aE_SRzY,20.068921251438596
MPNet,cityblock,What are for loops in C,5,N1twTeNMdOE,20.449614110061688
MPNet,cityblock,What are function prototypes in C,1,NEj2H7SoTzQ,16.729359470552794
MPNet,cityblock,What are function prototypes in C,2,6Hk2aE_SRzY,23.353765487199695
MPNet,cityblock,What are function prototypes in C,3,87SH2Cn0s9A,23.510417554312113
MPNet,cityblock,What are function prototypes in C,4,Z5smVeUVNFU,23.643729204078113
MPNet,cityblock,What are function prototypes in C,5,aIQk1O08zpg,23.786547293304125
MPNet,cityblock,What is a switch statement in C,1,NtlSzRWhaOc,13.903975339858235
MPNet,cityblock,What is a switch statement in C,2,Bx9b12FCF5o,19.409845659688912
MPNet,cityblock,What is a switch statement in C,3,N1twTeNMdOE,19.609656518366492
MPNet,cityblock,What is a switch statement in C,4,aIQk1O08zpg,19.931285260306808
MPNet,cityblock,What is a switch statement in C,5,6Hk2aE_SRzY,21.269627269268327
MPNet,cityblock,What is Java multithreading,1,taI7G6U29L8,19.82347628192929
MPNet,cityblock,What is Java multithreading,2,QEF62Fm81h4,22.966334646449553
MPNet,cityblock,What is Java multithreading,3,YOhrIov7PZA,24.247339415471657
MPNet,cityblock,What is Java multithreading,4,Coyy79wRz_s,24.30364204225063
MPNet,cityblock,What is Java multithreading,5,nhnAx79gxCM,24.305779304656426
MPNet,cityblock,What are Java anonymous classes,1,P_iOnmdww8E,16.215687007416037
MPNet,cityblock,What are Java anonymous classes,2,oKZnHNM9Ew4,23.08171930744139
MPNet,cityblock,What are Java anonymous classes,3,LN45TyPWAAg,23.242629159124746
MPNet,cityblock,What are Java anonymous classes,4,ZD7CB6wKg8A,23.537259264965243
MPNet,cityblock,What are Java anonymous classes,5,v5p_SUfi710,23.69574402110628
MPNet,cityblock,How to write files in Java,1,Pg0aoSbrqOE,13.86751990462598
MPNet,cityblock,How to write files in Java,2,A6sA9KItwpY,23.248778153353953
MPNet,cityblock,How to write files in Java,3,Hzg3kCHJcxI,23.369420859265915
MPNet,cityblock,How to write files in Java,4,eIlcl-mt3tg,23.617981159232016
MPNet,cityblock,How to write files in Java,5,DYbi93vuSaU,24.549945898440342
MPNet,cityblock,What is Java ArrayList,1,wsTSREgCE5E,18.796209157266546
MPNet,cityblock,What is Java ArrayList,2,9dr2mHYYoug,20.161415552978056
MPNet,cityblock,What is Java ArrayList,3,30MKAcoffIo,21.108256415304922
MPNet,cityblock,What is Java ArrayList,4,Qf3Nczxm2AY,21.372978160886646
MPNet,cityblock,What is Java ArrayList,5,nhIB2S6NiFA,22.562235172314615
MPNet,cityblock,What are Java getters and setters,1,OjrR_C_UPjc,16.453421040445434
MPNet,cityblock,What are Java getters and setters,2,KQVCAnh6Afk,18.49144537747911
MPNet,cityblock,What are Java getters and setters,3,8FmE_-QXg3Y,19.040722745297856
MPNet,cityblock,What are Java getters and setters,4,DYbi93vuSaU,21.04769311703599
MPNet,cityblock,What are Java getters and setters,5,oKZnHNM9Ew4,21.65716808908134
MPNet,cityblock,What is method overriding in Java,1,hx_DRanBRRM,17.32754942619603
MPNet,cityblock,What is method overriding in Java,2,nhnAx79gxCM,18.62615744875835
MPNet,cityblock,What is method overriding in Java,3,LN45TyPWAAg,21.19728256667311
MPNet,cityblock,What is method overriding in Java,4,v5p_SUfi710,21.701662380591543
MPNet,cityblock,What is method overriding in Java,5,P_iOnmdww8E,22.118544353667446
MPNet,cityblock,What are constructors in Java,1,ZD7CB6wKg8A,18.89160313626961
MPNet,cityblock,What are constructors in Java,2,LN45TyPWAAg,21.36790431541293
MPNet,cityblock,What are constructors in Java,3,oKZnHNM9Ew4,21.676016884663042
MPNet,cityblock,What are constructors in Java,4,DYbi93vuSaU,22.04616698079336
MPNet,cityblock,What are constructors in Java,5,OjrR_C_UPjc,22.692892859569568
MPNet,cityblock,What is object oriented programming in Java,1,DYbi93vuSaU,17.731493748985145
